CUSTOMER_ID,CUSTOMER_KEY,CUSTOMER_TITLE,CITY_NAME,STATE_NAME,DISTRICT_NAME,COUNTRY_NAME,POSTAL_CODE,CUSTOMER_TYPE,CUSTOMER_GENDER,CUSTOMER_DATE_OF_BIRTH,CUSTOMER_BUS_REG_NO,CUSTOMER_BUS_REG_NO_FLG,CUSTOMER_MARITAL_STATUS,CUSTOMER_PROFESSION,IS_CUSTOMER_MINOR,CUSTOMER_PRIMARY_SOL_ID,CUSTOMER_HEALTH_CODE,CUSTOMER_CATEGORY,CUST_TYPE_KEY,CUST_GRP_KEY,CUST_CONST_KEY,CUSTOMER_RISK_GRADE,CUST_FIRST_ACCT_DATE,IS_EMPLOYEE,CUSTOMER_COUNTRY_CODE,CUSTOMER_DELETE_FLAG,CUSTOMER_FAMILY_KEY,LAST_UPDATE_DATE,SMS_ALERTZ_STATUS,SMS_ALERTZ_INIT_SOL,SMS_ALERTZ_SERVICE_PROVIDER,Z_RELOAD_STATUS,VISHWA_STATUS,CREDIT_CARD_ACCOUNT_NUMBER_FLG,DEBIT_CARD_NUMBER_FLG
300323302,2804,Honorable,Beruwala,Western,Kalutara,Sri Lanka,31416,Individual,Female,1984/01/27,N/APPLICABLE,N,Single,Internal Auditor,N,101,,Normal,22,549,57,Not Updated,39.198.149.220,No,LK,Active,152.192.33.35,2018/06/20,Active,204,Dialog,N/A,RETAIL-12022019,N,Y
300323311,2805,Honorable,Ja-Ela,Western,Gampaha,Sri Lanka,44105,Individual,Female,1991/07/06,N/APPLICABLE,N,Married,VP Quality Control,N,122,,Normal,22,549,57,Not Updated,180.248.206.45,No,LK,Active,191.212.83.197,2019/01/04,Active,238,Dialog,N/A,RETAIL-12022019,N,Y
300323320,2808,Honorable,Point Pedro,Northern,Jaffna,Sri Lanka,84105,Individual,Male,1970/11/11,N/APPLICABLE,N,Married,Systems Administrator III,N,052,A+,Normal,22,96,481,Not Updated,65.163.154.179,No,LK,Active,54.40.106.55,2018/09/13,Not Registered,237,No Provider,N/A,N/A,N,Y
300323329,2805,Ms,Kelaniya,Western,Gampaha,Sri Lanka,48275,Individual,Female,1973/02/23,N/APPLICABLE,N,Single,Senior Financial Analyst,N,018,C+,Normal,22,96,481,Not Updated,234.123.48.211,No,LK,Active,80.187.5.196,2018/05/08,Active,209,Dialog,N/A,RETAIL-12022019,N,N
300323338,2806,Mrs,Peliyagoda,Western,Gampaha,Sri Lanka,15134,Individual,Male,1974/02/23,N/APPLICABLE,N,,Clinical Specialist,N,102,B+,Normal,22,96,481,Not Updated,84.88.203.89,No,LK,Active,146.238.45.230,2019/01/19,Active,205,Dialog,N/A,RETAIL-12022019,N,Y
300323347,2809,Ms,Kurunegala,North Western,Kurunegala,Sri Lanka,33315,Individual,Male,1999/12/27,N/APPLICABLE,N,Married,Analog Circuit Design manager,N,123,,Normal,22,550,481,Not Updated,100.115.142.123,No,LK,Active,54.90.183.234,2018/10/21,Not Registered,239,No Provider,N/A,N/A,N,N
300323356,2806,Mrs,Wattala,Western,Gampaha,Sri Lanka,36177,Individual,Female,1971/02/08,N/APPLICABLE,N,Single,Automation Specialist I,N,053,,Normal,22,550,481,Not Updated,252.219.103.225,No,LK,Active,128.173.208.95,2018/04/04,Active,238,Dialog,N/A,RETAIL-12022019,N,Y
300323365,2807,Honorable,Gampola,Central,Kandy,Sri Lanka,53710,Individual,Female,1994/11/21,N/APPLICABLE,N,Single,Nuclear Power Engineer,N,019,B+,Normal,22,96,481,Not Updated,46.101.242.89,No,LK,Active,245.135.134.170,2018/12/28,Active,210,Dialog,N/A,RETAIL-12022019,N,N
300323374,2810,Honorable,Nuwara Eliya,Central,Nuwara Eliya,Sri Lanka,97201,Individual,Female,1981/06/14,N/APPLICABLE,N,Married,VP Quality Control,N,103,,Normal,22,96,481,Not Updated,28.105.125.178,No,LK,Active,149.140.129.66,2018/11/25,Not Registered,206,No Provider,N/A,N/A,N,Y
300323383,2807,Rev,Valvettithurai,Northern,Jaffna,Sri Lanka,79940,Individual,Female,1975/12/13,N/APPLICABLE,N,Married,Occupational Therapist,N,124,,Normal,22,96,481,Not Updated,136.240.197.205,No,LK,Active,45.72.253.8,2018/06/10,Active,240,Dialog,N/A,RETAIL-12022019,N,N
300323392,2808,Rev,Chilaw,North Western,Puttalam,Sri Lanka,21216,Individual,Female,1999/02/19,N/APPLICABLE,N,Single,Analog Circuit Design manager,N,051,,Normal,22,550,481,Not Updated,245.22.131.199,No,LK,Active,121.231.181.20,2018/11/10,Active,239,Dialog,N/A,RETAIL-12022019,N,Y
300323401,2811,Rev,Eravur,Eastern,Batticaloa,Sri Lanka,80228,Individual,Female,1973/06/12,N/APPLICABLE,N,,Nurse,N,017,,Normal,22,550,481,Not Updated,14.118.78.11,No,LK,Active,230.206.103.226,2018/10/15,Not Registered,211,No Provider,N/A,N/A,N,N
300323410,2808,Honorable,Avissawella,Western,Colombo,Sri Lanka,21684,Individual,Male,1991/10/12,N/APPLICABLE,N,Married,Community Outreach Specialist,N,101,A+,Normal,22,97,481,Not Updated,91.75.247.33,No,LK,Active,169.118.131.71,2019/02/06,Active,207,Dialog,N/A,RETAIL-12022019,N,Y
300323419,2809,Ms,Weligama,Southern,Matara,Sri Lanka,53405,Individual,Male,1998/08/17,N/APPLICABLE,N,Single,Accounting Assistant III,N,122,C+,Normal,22,97,481,Not Updated,12.180.233.46,No,LK,Active,202.65.152.205,2018/06/11,Active,241,Dialog,N/A,RETAIL-12022019,N,N
300323428,2812,Ms,Ambalangoda,Southern,Galle,Sri Lanka,31405,Individual,Male,1998/04/07,N/APPLICABLE,N,Single,Nurse Practicioner,N,052,B+,Normal,22,97,481,Not Updated,197.40.239.29,No,LK,Active,246.185.249.136,2018/12/16,Not Registered,240,No Provider,N/A,N/A,N,N
300323437,2809,Dr,Ampara,Eastern,Ampara,Sri Lanka,85083,Individual,Female,1973/03/11,N/APPLICABLE,N,Married,Environmental Tech,N,018,,Normal,22,551,481,Not Updated,196.78.33.199,No,LK,Active,233.109.231.76,2018/05/22,Active,212,Dialog,N/A,RETAIL-12022019,N,N
300323446,2803,Honorable,Kegalle,Sabaragamuwa,Kegalle,Sri Lanka,17622,Individual,Male,1971/07/02,N/APPLICABLE,N,Married,Executive Secretary,N,102,,Normal,22,551,481,Not Updated,157.65.220.113,No,LK,Active,98.244.40.97,2018/05/09,Active,208,Dialog,N/A,RETAIL-12022019,N,Y
300323455,2804,Mr,Hatton,Central,Nuwara Eliya,Sri Lanka,91499,Individual,Male,1978/10/26,N/APPLICABLE,N,Single,Paralegal,N,123,B+,Normal,22,97,481,Not Updated,252.143.10.118,No,LK,Active,207.13.227.186,2018/08/26,Active,242,Dialog,N/A,RETAIL-12022019,N,Y
300323464,2807,Rev,Nawalapitiya,Central,Kandy,Sri Lanka,214,Individual,Female,1995/08/17,N/APPLICABLE,N,,Director of Sales,N,053,C+,Normal,22,97,57,Not Updated,23.212.60.203,No,LK,Active,117.74.153.148,2018/04/21,Not Registered,241,No Provider,N/A,N/A,N,Y
300323473,2804,Honorable,Balangoda,Sabaragamuwa,Ratnapura,Sri Lanka,28205,Individual,Male,1971/03/12,N/APPLICABLE,N,Married,Web Developer I,N,019,B+,Normal,22,97,57,Not Updated,138.195.157.197,No,LK,Active,116.71.149.80,2019/01/23,Active,213,Dialog,N/A,RETAIL-12022019,N,N
300323482,2805,Dr,Hambantota,Southern,Hambantota,Sri Lanka,31217,Individual,Male,1996/12/14,N/APPLICABLE,N,Single,Paralegal,N,103,,Normal,22,551,57,Not Updated,184.248.87.220,No,LK,Active,44.134.175.76,2018/06/21,Active,209,Dialog,N/A,RETAIL-12022019,N,Y
300323491,2808,Honorable,Tangalle,Southern,Hambantota,Sri Lanka,77705,Individual,Female,1993/12/01,N/APPLICABLE,N,Single,Budget/Accounting Analyst III,N,124,,Normal,22,551,57,Not Updated,246.179.221.154,No,LK,Active,245.55.158.36,2018/04/03,Not Registered,243,No Provider,N/A,N/A,N,N
300323500,2805,Dr,Moneragala,Uva,Moneragala,Sri Lanka,6673,Individual,Female,1978/07/30,N/APPLICABLE,N,,Pharmacist,N,054,C+,Normal,22,98,57,Not Updated,2.51.136.141,No,LK,Active,130.245.145.53,2018/05/05,Active,242,Dialog,N/A,RETAIL-12022019,N,Y
300323509,2806,Rev,Gampaha,Western,Gampaha,Sri Lanka,12237,Individual,Female,1977/07/20,N/APPLICABLE,N,Married,Sales Associate,N,020,B+,Normal,22,98,57,Not Updated,233.132.154.250,No,LK,Active,187.99.205.13,2018/07/01,Active,214,Dialog,N/A,RETAIL-12022019,N,N
300323518,2809,Ms,Horana,Western,Kalutara,Sri Lanka,98481,Individual,Female,1977/11/04,N/APPLICABLE,N,Single,Registered Nurse,N,104,,Normal,22,98,57,Not Updated,157.184.119.29,No,LK,Active,220.65.130.170,2018/07/13,Not Registered,210,No Provider,N/A,N/A,N,Y
300323527,2806,Dr,Wattegama,Uva,Moneragala,Sri Lanka,92013,Individual,Female,1973/12/23,N/APPLICABLE,N,Single,Librarian,N,125,,Normal,22,552,57,Not Updated,228.101.168.162,No,LK,Active,93.181.59.159,2018/06/24,Active,244,Dialog,N/A,RETAIL-12022019,N,N
300323536,2807,Honorable,Minuwangoda,Western,Gampaha,Sri Lanka,25356,Individual,Female,1982/10/08,N/APPLICABLE,N,Married,Senior Developer,N,052,B+,Normal,22,552,57,Not Updated,57.104.170.254,No,LK,Active,52.112.32.25,2019/01/26,Active,243,Dialog,N/A,RETAIL-12022019,N,Y
300323545,2810,Rev,Bandarawela,Uva,Badulla,Sri Lanka,92612,Individual,Male,1973/12/16,N/APPLICABLE,N,Married,Senior Cost Accountant,N,018,,Normal,22,98,57,Not Updated,17.0.65.209,No,LK,Active,168.155.210.3,2018/09/04,Not Registered,215,No Provider,N/A,N/A,N,N
300323554,2807,Rev,Kuliyapitiya,North Western,Kurunegala,Sri Lanka,61605,Individual,Female,1978/10/10,N/APPLICABLE,N,Single,Analog Circuit Design manager,N,102,,Normal,22,98,57,Not Updated,129.65.229.175,No,LK,Active,186.83.102.228,2018/11/17,Active,211,Dialog,N/A,RETAIL-12022019,N,Y
300323563,2808,Mr,Haputale,Uva,Badulla,Sri Lanka,84152,Individual,Female,1975/09/27,N/APPLICABLE,N,,Analyst Programmer,N,123,,Normal,22,98,57,Not Updated,87.136.119.109,No,LK,Active,34.33.117.25,2019/03/30,Active,245,Dialog,N/A,RETAIL-12022019,N,N
300323572,2811,Honorable,Talawakele,Central,Nuwara Eliya,Sri Lanka,20205,Individual,Male,1990/10/15,N/APPLICABLE,N,Married,Teacher,N,053,,Normal,22,552,57,Not Updated,140.249.29.13,No,LK,Active,250.237.37.30,2018/12/29,Not Registered,244,No Provider,N/A,N/A,N,N
300323581,2808,Rev,Harispattuwa,Central,Kandy,Sri Lanka,99812,Individual,Male,1990/10/04,N/APPLICABLE,N,Single,Senior Cost Accountant,N,019,A+,Normal,22,552,57,Not Updated,102.232.245.94,No,LK,Active,182.24.231.8,2019/01/15,Active,216,Dialog,N/A,RETAIL-12022019,N,N
300323590,2809,Dr,Kadugannawa,Central,Kandy,Sri Lanka,94132,Individual,Male,1977/06/01,N/APPLICABLE,N,Single,Budget/Accounting Analyst II,N,103,C+,Normal,22,99,57,Not Updated,219.157.48.163,No,LK,Active,113.227.171.103,2019/02/07,Active,212,Dialog,N/A,RETAIL-12022019,N,Y
300323599,2812,Honorable,Embilipitiya,Sabaragamuwa,Ratnapura,Sri Lanka,10009,Individual,Male,1975/11/03,N/APPLICABLE,N,Married,Accounting Assistant II,N,124,B+,Normal,22,99,57,Not Updated,219.136.255.91,No,LK,Active,74.234.84.126,2019/03/01,Not Registered,246,No Provider,N/A,N/A,N,Y
300323608,2809,Dr,,,,,60681,Individual,Female,1977/02/08,N/APPLICABLE,N,Married,Internal Auditor,N,054,,Normal,22,99,57,Not Updated,5.130.168.217,No,LK,Active,210.203.84.183,2018/08/13,Active,245,Dialog,N/A,RETAIL-12022019,N,Y
300323617,2810,Rev,,,,,28289,Individual,Male,1997/10/21,N/APPLICABLE,N,Single,Account Executive,N,020,,Normal,22,553,57,Not Updated,129.100.93.100,No,LK,Active,193.15.196.216,2018/07/30,Active,217,Dialog,N/A,RETAIL-12022019,N,N
300323626,2813,Rev,Colombo,Western,Colombo,Sri Lanka,20546,Individual,Male,1994/09/21,N/APPLICABLE,N,,Mechanical Systems Engineer,N,104,B+,Normal,22,553,57,Not Updated,30.4.171.105,No,LK,Active,52.28.170.150,2018/09/08,Not Registered,213,No Provider,N/A,N/A,N,Y
300323635,2810,Rev,Dehiwala-Mount Lavinia,Western,Colombo,Sri Lanka,95113,Individual,Female,1993/02/26,N/APPLICABLE,N,Married,Programmer Analyst II,N,125,,Normal,22,99,57,Not Updated,58.241.173.75,No,LK,Active,68.200.105.150,2018/05/26,Active,247,Dialog,N/A,RETAIL-12022019,N,N
300323644,2804,Ms,Moratuwa,Western,Colombo,Sri Lanka,75049,Individual,Female,1981/09/03,N/APPLICABLE,N,Single,Financial Advisor,N,055,,Normal,22,99,57,Not Updated,151.132.19.71,No,LK,Active,125.105.115.237,2018/04/13,Active,246,Dialog,N/A,RETAIL-12022019,N,Y
300323653,2805,Ms,Sri Jayawardenapura Kotte,Western,Colombo,Sri Lanka,77045,Individual,Female,1983/10/07,N/APPLICABLE,N,Single,Senior Cost Accountant,N,048,,Normal,22,99,57,Not Updated,241.116.218.23,No,LK,Active,49.21.25.182,2019/02/12,Not Registered,218,No Provider,N/A,N/A,N,N
300323662,2808,Mr,Negombo,Western,Gampaha,Sri Lanka,53263,Individual,Male,1971/05/22,N/APPLICABLE,N,,Software Test Engineer I,N,014,,Normal,22,553,57,Not Updated,81.1.189.99,No,LK,Active,98.16.185.133,2018/08/10,Active,214,Dialog,N/A,RETAIL-12022019,N,Y
300323671,2805,Honorable,Kandy,Central,Kandy,Sri Lanka,24014,Individual,Female,1977/10/17,N/APPLICABLE,N,Married,Product Engineer,N,098,A+,Normal,22,553,57,Not Updated,101.253.171.199,No,LK,Active,74.238.172.40,2019/01/30,Active,248,Dialog,N/A,RETAIL-12022019,N,N
300323680,2806,Mrs,Kalmunai,Eastern,Ampara,Sri Lanka,55103,Individual,Female,1979/02/02,N/APPLICABLE,N,Single,Community Outreach Specialist,N,119,C+,Normal,22,100,57,Not Updated,15.52.174.104,No,LK,Active,91.69.222.124,2019/02/16,Not Registered,247,No Provider,N/A,N/A,N,Y
300323689,2809,Mr,,,,,53785,Individual,Female,1980/11/14,N/APPLICABLE,N,Single,Account Representative I,N,049,B+,Normal,22,100,57,Not Updated,227.13.184.107,No,LK,Active,153.188.133.63,2019/03/12,Active,219,Dialog,N/A,RETAIL-12022019,N,N
300323698,2806,Ms,,,,,93778,Individual,Female,1987/10/20,N/APPLICABLE,N,Married,Graphic Designer,N,015,,Normal,22,100,57,Not Updated,63.127.90.9,No,LK,Active,132.16.51.200,2018/08/22,Active,215,Dialog,N/A,RETAIL-12022019,N,Y
300323707,2807,Mrs,Vavuniya,Northern,Vavuniya,Sri Lanka,73034,Individual,Female,1979/08/20,N/APPLICABLE,N,Married,Systems Administrator I,N,099,,Normal,22,554,57,Not Updated,106.167.133.148,No,LK,Active,22.175.216.55,2018/11/19,Not Registered,249,No Provider,N/A,N/A,N,N
300323716,2810,Mr,Galle,Southern,Galle,Sri Lanka,38161,Individual,Female,1980/06/19,N/APPLICABLE,N,Single,Administrative Assistant IV,N,120,B+,Normal,22,554,57,Not Updated,20.252.240.9,No,LK,Active,170.220.150.79,2018/08/02,Active,248,Dialog,N/A,RETAIL-12022019,N,N
300323725,2807,Mrs,Trincomalee,Eastern,Trincomalee,Sri Lanka,23471,Individual,Male,1996/04/10,N/APPLICABLE,N,,Recruiter,N,050,C+,Normal,22,100,57,Not Updated,106.128.38.96,No,LK,Active,16.36.103.37,2018/04/11,Active,220,Dialog,N/A,RETAIL-12022019,N,N
300323734,2808,Mr,Batticaloa,Eastern,Batticaloa,Sri Lanka,19151,Individual,Female,1981/01/26,N/APPLICABLE,N,Married,Payment Adjustment Coordinator,N,016,B+,Normal,22,100,57,Not Updated,90.132.136.113,No,LK,Active,128.8.40.17,2018/04/22,Not Registered,216,No Provider,N/A,N/A,N,Y
300323743,2811,Rev,Jaffna,Northern,Jaffna,Sri Lanka,16534,Individual,Male,1999/01/14,N/APPLICABLE,N,Single,Paralegal,N,100,,Normal,22,100,57,Not Updated,220.83.30.232,No,LK,Active,252.58.56.91,2018/12/19,Active,250,Dialog,N/A,RETAIL-12022019,N,Y
300323752,2808,Rev,Katunayake,Western,Gampaha,Sri Lanka,72222,Individual,Female,1974/12/14,N/APPLICABLE,N,Single,VP Accounting,N,121,,Normal,22,554,481,Not Updated,102.67.233.149,No,LK,Active,165.191.7.182,2018/08/19,Active,249,Dialog,N/A,RETAIL-12022019,N,Y
300323761,2809,Rev,Dambulla,Central,Matale,Sri Lanka,10115,Individual,Male,1998/03/31,N/APPLICABLE,N,Married,Research Assistant I,N,051,B+,Normal,22,554,481,Not Updated,109.238.244.100,No,LK,Active,173.158.245.151,2019/03/17,Not Registered,221,No Provider,N/A,N/A,N,N
300323770,2812,Mr,Kolonnawa,Western,Colombo,Sri Lanka,21290,Individual,Male,1978/04/29,N/APPLICABLE,N,Married,Quality Control Specialist,N,017,,Normal,22,101,481,Not Updated,90.79.252.252,No,LK,Active,227.59.241.124,2019/02/19,Active,217,Dialog,N/A,RETAIL-12022019,N,Y
300323779,2809,Dr,Anuradhapura,North Central,Anuradhapura,Sri Lanka,93094,Individual,Male,1970/07/27,N/APPLICABLE,N,Single,Senior Developer,N,101,,Normal,22,101,481,Not Updated,102.179.250.224,No,LK,Active,48.17.189.214,2018/05/23,Active,251,Dialog,N/A,RETAIL-12022019,N,N
300323788,2810,Honorable,Ratnapura,Sabaragamuwa,Ratnapura,Sri Lanka,96810,Individual,Female,1977/01/19,N/APPLICABLE,N,,Analyst Programmer,N,122,,Normal,22,101,481,Not Updated,139.225.234.109,No,LK,Active,139.231.92.247,2018/11/29,Active,250,Dialog,N/A,RETAIL-12022019,N,Y
300323797,2813,Ms,Badulla,Uva,Badulla,Sri Lanka,55188,Individual,Female,1971/07/12,N/APPLICABLE,N,Married,Human Resources Manager,N,049,,Normal,22,555,481,Not Updated,135.157.195.250,No,LK,Active,134.45.2.98,2018/09/06,Not Registered,222,No Provider,N/A,N/A,N,N
300323806,2810,Honorable,Matara,Southern,Matara,Sri Lanka,8619,Individual,Female,1977/07/18,N/APPLICABLE,N,Single,Web Developer II,N,015,A+,Normal,22,555,481,Not Updated,188.188.12.153,No,LK,Active,131.130.136.253,2018/04/22,Active,218,Dialog,N/A,RETAIL-12022019,N,Y
300323815,2811,Mrs,Puttalam,North Western,Puttalam,Sri Lanka,62756,Individual,Female,1976/12/08,N/APPLICABLE,N,Single,Health Coach IV,N,099,C+,Normal,22,101,481,Not Updated,141.176.89.25,No,LK,Active,228.232.56.26,2018/06/30,Active,252,Dialog,N/A,RETAIL-12022019,N,N
300323824,2814,Ms,Chavakacheri,Northern,Jaffna,Sri Lanka,10125,Individual,Female,1980/10/28,N/APPLICABLE,N,Married,Nurse Practicioner,N,120,B+,Normal,22,101,481,Not Updated,175.88.238.149,No,LK,Active,67.221.68.204,2019/03/30,Not Registered,251,No Provider,N/A,N/A,N,Y
300323833,2811,Mrs,Kattankudy,Eastern,Batticaloa,Sri Lanka,39404,Individual,Male,1987/10/02,N/APPLICABLE,N,Married,Marketing Manager,N,050,,Normal,22,101,481,Not Updated,133.240.161.182,No,LK,Active,143.224.2.190,2018/06/30,Active,223,Dialog,N/A,RETAIL-12022019,N,N
300323842,2805,Dr,Matale,Central,Matale,Sri Lanka,2305,Individual,Female,1987/03/27,N/APPLICABLE,N,Single,Information Systems Manager,N,016,,Normal,22,555,481,Not Updated,22.254.223.183,No,LK,Active,251.91.55.106,2018/05/27,Active,219,Dialog,N/A,RETAIL-12022019,N,Y
300323851,2806,Mrs,Kalutara,Western,Kalutara,Sri Lanka,30610,Individual,Male,1990/02/06,N/APPLICABLE,N,,Occupational Therapist,N,100,B+,Normal,22,555,481,Not Updated,210.8.39.236,No,LK,Active,9.155.1.211,2018/12/29,Not Registered,253,No Provider,N/A,N/A,N,N
300323860,2809,Mrs,Mannar,Northern,Mannar,Sri Lanka,2109,Individual,Female,1978/06/01,N/APPLICABLE,N,Married,VP Quality Control,N,121,,Normal,22,102,481,Not Updated,160.160.149.236,No,LK,Active,23.181.42.53,2018/11/16,Active,252,Dialog,N/A,RETAIL-12022019,N,N
300323869,2806,Honorable,Panadura,Western,Kalutara,Sri Lanka,35295,Individual,Male,1994/10/10,N/APPLICABLE,N,Single,Software Test Engineer I,N,051,,Normal,22,102,481,Not Updated,252.124.151.142,No,LK,Active,119.161.75.58,2018/07/21,Active,224,Dialog,N/A,RETAIL-12022019,N,N
300323878,2807,Mrs,Beruwala,Western,Kalutara,Sri Lanka,34615,Individual,Male,1999/06/22,N/APPLICABLE,N,Single,Dental Hygienist,N,017,C+,Normal,22,102,481,Not Updated,64.251.148.55,No,LK,Active,238.43.97.170,2018/05/20,Not Registered,220,No Provider,N/A,N/A,N,Y
300323887,2810,Ms,Ja-Ela,Western,Gampaha,Sri Lanka,94297,Individual,Female,1992/11/09,N/APPLICABLE,N,,Analyst Programmer,N,101,B+,Normal,22,556,481,Not Updated,255.208.111.70,No,LK,Active,221.7.0.235,2018/12/15,Active,254,Dialog,N/A,RETAIL-12022019,N,Y
300323896,2807,Mrs,Point Pedro,Northern,Jaffna,Sri Lanka,20029,Individual,Male,1987/07/17,N/APPLICABLE,N,Married,Pharmacist,N,122,,Normal,22,556,58,Not Updated,211.88.218.231,No,LK,Active,123.167.135.116,2018/05/29,Active,253,Dialog,N/A,RETAIL-12022019,N,Y
300323905,2808,Rev,Kelaniya,Western,Gampaha,Sri Lanka,54915,Individual,Female,1988/09/10,N/APPLICABLE,N,Single,Administrative Officer,N,052,,Normal,22,102,58,Not Updated,229.153.255.49,No,LK,Active,110.181.222.93,2018/05/23,Not Registered,225,No Provider,N/A,N/A,N,N
300323914,2811,Honorable,Peliyagoda,Western,Gampaha,Sri Lanka,89125,Individual,Male,1992/05/12,N/APPLICABLE,N,Single,Software Engineer II,N,018,B+,Normal,22,102,58,Not Updated,149.229.92.124,No,LK,Active,16.252.19.219,2018/10/10,Active,221,Dialog,N/A,RETAIL-12022019,N,Y
300323923,2808,Mr,Kurunegala,North Western,Kurunegala,Sri Lanka,48232,Individual,Female,1981/03/03,N/APPLICABLE,N,Married,Director of Sales,N,102,,Normal,22,102,58,Not Updated,137.63.33.248,No,LK,Active,20.54.131.245,2018/05/21,Active,255,Dialog,N/A,RETAIL-12022019,N,N
300323932,2809,Dr,Wattala,Western,Gampaha,Sri Lanka,98481,Individual,Male,1975/12/17,N/APPLICABLE,N,Married,Marketing Assistant,N,123,,Normal,22,556,58,Not Updated,221.159.112.62,No,LK,Active,141.49.98.4,2019/02/21,Not Registered,254,No Provider,N/A,N/A,N,Y
300323941,2812,Rev,Gampola,Central,Kandy,Sri Lanka,23520,Individual,Male,1972/07/06,N/APPLICABLE,N,Single,General Manager,N,050,,Normal,22,556,58,Not Updated,154.94.134.0,No,LK,Active,116.6.15.244,2019/02/03,Active,226,Dialog,N/A,RETAIL-12022019,N,N
300323950,2809,Honorable,Nuwara Eliya,Central,Nuwara Eliya,Sri Lanka,7305,Individual,Male,1984/08/17,N/APPLICABLE,N,,Safety Technician II,N,016,,Normal,22,103,58,Not Updated,38.5.100.144,No,LK,Active,19.22.125.104,2018/12/22,Active,222,Dialog,N/A,RETAIL-12022019,N,Y
300323959,2810,Mr,Valvettithurai,Northern,Jaffna,Sri Lanka,22333,Individual,Male,1984/11/25,N/APPLICABLE,N,Married,Occupational Therapist,N,100,A+,Normal,22,103,58,Not Updated,112.228.3.23,No,LK,Active,111.148.160.146,2018/09/13,Not Registered,256,No Provider,N/A,N/A,N,N
300323968,2813,Honorable,Chilaw,North Western,Puttalam,Sri Lanka,32123,Individual,Female,1970/12/24,N/APPLICABLE,N,Single,VP Sales,N,121,C+,Normal,22,103,58,Not Updated,232.203.131.252,No,LK,Active,136.247.41.210,2018/06/28,Active,255,Dialog,N/A,RETAIL-12022019,N,Y
300323977,2810,Honorable,Eravur,Eastern,Batticaloa,Sri Lanka,20041,Individual,Female,1985/08/05,N/APPLICABLE,N,Single,Human Resources Assistant III,N,051,B+,Normal,22,557,58,Not Updated,110.73.244.56,No,LK,Active,236.121.33.172,2018/12/29,Active,227,Dialog,N/A,RETAIL-12022019,N,N
300323986,2811,Dr,Avissawella,Western,Colombo,Sri Lanka,19605,Individual,Female,1981/10/06,N/APPLICABLE,N,Married,Social Worker,N,017,,Normal,22,557,58,Not Updated,240.51.73.56,No,LK,Active,240.222.125.7,2019/03/06,Not Registered,223,No Provider,N/A,N/A,N,Y
300323995,2814,Rev,Weligama,Southern,Matara,Sri Lanka,18706,Individual,Male,1982/10/12,N/APPLICABLE,N,Married,Software Test Engineer IV,N,101,,Normal,22,103,58,Not Updated,175.88.138.120,No,LK,Active,32.153.8.192,2018/06/19,Active,257,Dialog,N/A,RETAIL-12022019,N,N
300324004,2811,Rev,Ambalangoda,Southern,Galle,Sri Lanka,46620,Individual,Female,1971/10/15,N/APPLICABLE,N,Single,Research Assistant II,N,122,B+,Normal,22,103,58,Not Updated,111.58.246.116,No,LK,Active,237.190.10.216,2019/02/21,Active,256,Dialog,N/A,RETAIL-12022019,N,N
300324013,2812,Mr,Ampara,Eastern,Ampara,Sri Lanka,68531,Individual,Female,1987/03/27,N/APPLICABLE,N,,Safety Technician I,N,052,,Normal,22,103,58,Not Updated,113.234.17.28,No,LK,Active,144.15.69.236,2018/11/08,Not Registered,228,No Provider,N/A,N/A,N,N
300324022,2815,Mrs,Kegalle,Sabaragamuwa,Kegalle,Sri Lanka,88535,Individual,Female,1991/09/06,N/APPLICABLE,N,Married,Account Executive,N,018,,Normal,22,557,58,Not Updated,254.228.124.68,No,LK,Active,28.242.139.149,2019/02/20,Active,224,Dialog,N/A,RETAIL-12022019,N,Y
300324031,2812,Honorable,Hatton,Central,Nuwara Eliya,Sri Lanka,79116,Individual,Female,1990/07/15,N/APPLICABLE,N,Single,Media Manager II,N,102,,Normal,22,557,58,Not Updated,70.33.11.27,No,LK,Active,17.170.173.165,2018/04/20,Active,258,Dialog,N/A,RETAIL-12022019,N,Y
300324040,2806,Mrs,Nawalapitiya,Central,Kandy,Sri Lanka,72916,Individual,Female,1978/08/30,N/APPLICABLE,N,Single,Software Engineer I,N,123,,Normal,22,104,58,Not Updated,21.39.145.10,No,LK,Active,120.195.61.235,2018/10/30,Not Registered,257,No Provider,N/A,N/A,N,Y
300324049,2807,Mr,Balangoda,Sabaragamuwa,Ratnapura,Sri Lanka,73173,Individual,Female,1972/01/11,N/APPLICABLE,N,Married,Financial Analyst,N,053,A+,Normal,22,104,58,Not Updated,174.174.236.31,No,LK,Active,234.235.77.93,2018/10/26,Active,229,Dialog,N/A,RETAIL-12022019,N,N
300324058,2810,Rev,Hambantota,Southern,Hambantota,Sri Lanka,92056,Individual,Female,1980/03/24,N/APPLICABLE,N,Married,Dental Hygienist,N,019,C+,Normal,22,104,58,Not Updated,17.215.22.193,No,LK,Active,28.227.212.169,2018/12/18,Active,225,Dialog,N/A,RETAIL-12022019,N,Y
300324067,2807,Mrs,Tangalle,Southern,Hambantota,Sri Lanka,45249,Individual,Male,1987/02/13,N/APPLICABLE,N,Single,Recruiter,N,103,B+,Normal,22,558,58,Not Updated,226.72.29.100,No,LK,Active,180.171.46.70,2018/10/27,Not Registered,259,No Provider,N/A,N/A,N,N
